status,card_good,card_bad,card_gray,card_delta_days,card_is_quick,card_is_new,card_today_count,card_amount_deviation,ip_good,ip_bad,ip_gray,ip_delta_days,ip_is_quick,ip_is_new,ip_today_count,ip_amount_deviation,address_good,address_bad,address_gray,address_delta_days,address_is_quick,address_is_new,address_today_count,address_amount_deviation,email_good,email_bad,email_gray,email_delta_days,email_is_quick,email_is_new,email_today_count,email_amount_deviation,phone_good,phone_bad,phone_gray,phone_delta_days,phone_is_quick,phone_is_new,phone_today_count,phone_amount_deviation,amount
0,0,0,0,-1,-1,1,0,-1,0,0,16,46,0,0,0,10,1,0,0,339,0,0,0,10,1,0,0,339,0,0,0,10,16,1,7,33,0,0,0,4,26.73
0,0,0,3,59,0,0,0,6,2,0,0,285,0,0,0,90,42,0,38,38,0,0,0,7,137,0,47,38,0,0,0,9,76,0,62,37,0,0,0,8,200.05
0,0,0,5,0,1,0,5,15,19,0,44,0,1,0,2,9,0,0,72,0,1,0,5,8,19,0,72,0,1,0,5,9,23,0,73,0,1,0,5,9,88.0
0,0,0,13,0,0,0,2,24,0,0,3,0,0,0,2,33,11,0,19,0,0,0,2,20,11,0,19,0,0,0,2,20,14,0,19,0,0,0,2,22,500.0
0,0,0,5,34,0,0,0,9,4,0,5,34,0,0,0,8,4,0,5,34,0,0,0,8,867,31,285,0,0,0,4,5,20,0,11,0,0,0,3,9,119.99
0,0,0,6,37,0,0,0,8,0,0,4,52,0,0,0,10,0,0,6,37,0,0,0,8,0,0,6,37,0,0,0,8,46,2,44,35,0,0,0,4,26.23
0,0,0,0,-1,-1,1,0,-1,3,0,0,293,0,0,0,3,1,0,2,68,0,0,0,6,1,0,2,68,0,0,0,6,20,3,3,68,0,0,0,2,26.23
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,4,0,0,161,0,0,0,4,10,1,15,34,0,0,0,1,26.73
0,6,0,44,0,0,0,5,61,0,0,44,0,0,0,5,61,6,0,46,0,0,0,5,57,6,0,46,0,0,0,5,57,6,0,46,0,0,0,5,57,365.99
0,0,0,14,0,0,0,1,15,0,0,1,0,0,0,1,20,0,0,15,0,0,0,1,15,0,0,15,0,0,0,1,15,6,0,20,0,0,0,1,15,209.8
0,6,0,4,0,0,0,3,13,12,0,5,0,0,0,3,14,10,0,5,0,0,0,3,14,8530,320,2218,0,0,0,37,3,108,4,22,0,0,0,3,6,51.95
0,0,0,2,81,0,0,0,1,0,0,0,-1,-1,1,0,-1,0,0,2,81,0,0,0,1,0,0,2,81,0,0,0,1,42,2,52,37,0,0,0,2,24.13
0,3,0,4,52,0,0,0,12,0,0,2,69,0,0,0,13,3,0,3,52,0,0,0,12,5,0,3,52,0,0,0,13,7,0,4,52,0,0,0,15,104.9
0,34,0,11,45,0,0,0,5,0,0,0,-1,-1,1,0,-1,38,0,16,37,0,0,0,5,43,0,16,37,0,0,0,5,49,1,17,37,0,0,0,3,25.99
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,17,2,26,34,0,0,0,8,49.98
0,0,0,1,0,0,0,1,26,0,0,1,0,0,0,1,26,0,0,1,0,0,0,1,26,15,0,3,0,0,0,1,43,33,2,8,0,0,0,1,46,427.6
0,38,0,20,0,0,0,2,8,0,0,0,-1,-1,1,0,-1,68,0,35,0,0,0,2,8,4676,179,1324,0,0,0,14,7,144,0,63,0,0,0,2,8,110.44
0,1,0,3,0,0,0,3,3,1,0,10,0,0,0,3,3,1,0,10,0,0,0,3,3,1,0,10,0,0,0,3,3,1,0,10,0,0,0,3,3,52.45
0,0,0,9,0,0,0,3,7,0,0,2,0,0,0,2,8,0,0,6,45,0,0,0,6,1,0,10,0,0,0,3,5,0,0,9,0,0,0,3,7,150.4
0,0,0,4,0,0,0,2,12,1,0,15,0,0,0,2,11,0,0,13,39,0,0,0,13,0,0,15,0,0,0,2,12,0,0,4,0,0,0,2,12,81.0
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,19,3,2,66,0,0,0,2,60.0
0,0,0,8,0,0,0,1,7,1,0,0,329,0,0,0,13,0,0,8,0,0,0,1,7,47,2,34,0,0,0,3,3,0,0,8,0,0,0,1,7,13.65
0,7,0,24,44,0,0,0,10,4,0,12,35,0,0,0,10,8,0,25,35,0,0,0,10,37,0,25,35,0,0,0,13,42,3,29,33,0,0,0,13,128.0
0,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,5,0,1,0,0,0,1,7,26.73
0,0,0,0,-1,-1,1,0,-1,31,0,38,34,0,0,0,25,1,0,7,34,0,0,0,24,1,0,7,34,0,0,0,24,2,1,11,34,0,0,0,27,105.95
0,13,0,12,0,0,0,1,5,0,0,13,0,0,0,1,7,9,0,12,0,0,0,1,6,9,0,12,0,0,0,1,6,44,4,56,0,0,0,1,1,34.62
0,0,0,0,-1,-1,1,0,-1,4,1,0,135,0,0,0,12,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,28,4,152,0,0,0,1,11,157.35
0,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,21,0,37,0,0,0,1,2,26.73
0,0,0,9,0,0,0,4,14,1,0,1,75,0,0,0,30,0,0,13,0,0,0,4,16,0,0,13,0,0,0,4,16,24,9,69,0,0,0,4,5,62.94
0,0,0,45,0,0,0,7,5,0,0,8,0,0,0,7,7,0,0,3,0,0,0,3,7,0,0,3,0,0,0,3,7,194,4,93,0,0,0,7,5,34.93
0,0,0,17,0,0,0,2,8,0,0,2,0,0,0,2,10,0,0,17,0,0,0,2,8,0,0,17,0,0,0,2,8,0,0,17,0,0,0,2,8,52.45
0,0,0,3,39,0,0,0,6,0,0,0,-1,-1,1,0,-1,0,0,3,39,0,0,0,6,0,0,3,39,0,0,0,6,6,0,6,39,0,0,0,2,26.73
0,7,0,3,1,0,0,0,9,30,0,11,1,0,0,0,9,3,0,3,1,0,0,0,9,6823,172,2119,0,1,0,36,2,35,1,23,1,0,0,0,8,29.98
0,0,0,4,41,0,0,0,8,0,0,0,-1,-1,1,0,-1,0,0,4,41,0,0,0,8,0,0,4,41,0,0,0,8,5,0,8,34,0,0,0,2,26.73
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,42,0,3,42,0,0,0,23,8,1,6,34,0,0,0,7,200.05
0,2,0,7,38,0,0,0,4,0,0,2,51,0,0,0,8,0,0,8,38,0,0,0,9,2,0,8,38,0,0,0,4,81,1,35,0,0,0,2,8,52.45
0,11,0,6,47,0,0,0,5,1,0,1,56,0,0,0,2,0,0,0,-1,-1,1,0,-1,12,0,7,39,0,0,0,6,96,1,14,39,0,0,0,1,20.98
0,0,0,0,-1,-1,1,0,-1,5,0,0,297,0,0,0,2,2,0,0,297,0,0,0,8,2,0,0,297,0,0,0,8,41,0,84,0,0,0,1,10,104.9
0,0,0,2,0,0,0,2,15,0,0,2,0,0,0,2,15,0,0,2,0,0,0,2,15,0,0,2,0,0,0,2,15,1,0,2,0,0,0,2,18,150.0
0,0,0,1,77,0,0,0,13,0,0,0,-1,-1,1,0,-1,0,0,10,64,0,0,0,7,0,0,10,64,0,0,0,7,15,1,18,34,0,0,0,16,500.0
0,0,0,1,0,0,0,1,10,1,0,1,0,0,0,1,4,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,7,1,2,0,0,0,1,6,26.23
0,0,0,0,-1,-1,1,0,-1,0,0,1,71,0,0,0,19,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,12,0,17,45,0,0,0,6,100.0
0,14,0,5,36,0,0,0,15,0,0,0,-1,-1,1,0,-1,17,0,9,35,0,0,0,16,17,0,9,35,0,0,0,16,18,0,16,35,0,0,0,14,200.0
0,1,0,0,128,0,0,0,1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,1,0,0,128,0,0,0,1,38,3,32,0,0,0,1,3,31.47
0,0,0,0,-1,-1,1,0,-1,0,0,1,51,0,0,0,9,0,0,3,45,0,0,0,8,0,0,3,45,0,0,0,8,129,4,117,33,0,0,0,3,25.0
0,0,0,1,1,0,0,0,20,0,0,0,-1,-1,1,0,-1,0,0,9,1,0,0,0,33,5754,176,1730,0,0,0,28,6,0,0,9,1,0,0,0,33,99.97
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,243,11,133,0,0,0,2,0,0,0,0,-1,-1,1,0,-1,30.0
0,0,0,1,0,0,0,1,9,0,0,1,0,0,0,1,9,0,0,1,0,0,0,1,9,2964,121,782,0,0,0,12,3,3,0,2,0,0,0,1,5,54.97
0,28,0,24,40,0,0,0,7,0,0,0,-1,-1,1,0,-1,36,0,27,40,0,0,0,6,36,0,27,40,0,0,0,6,24,0,24,40,0,0,0,7,25.1
0,0,0,7,0,0,0,1,6,0,0,6,0,0,0,1,6,0,0,1,0,0,0,1,10,0,0,7,0,0,0,1,6,0,0,1,0,0,0,1,10,25.0
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,159,6,66,0,0,0,1,2,1,0,0,176,0,0,0,6,30.0
0,0,0,5,0,0,0,5,3,1,0,4,0,0,0,3,5,0,0,6,0,0,0,5,3,0,0,6,0,0,0,5,3,11,1,29,0,0,0,5,1,32.07
0,0,0,0,-1,-1,1,0,-1,32,0,0,242,0,0,0,7,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,66,0,0,135,0,0,0,7,22.03
0,0,0,1,0,0,0,1,10,0,0,0,-1,-1,1,0,-1,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,26.73
0,0,0,2,60,0,0,0,18,0,0,1,61,0,0,0,17,0,0,2,60,0,0,0,18,0,0,2,60,0,0,0,18,10,0,4,44,0,0,0,13,52.45
0,0,0,2,0,0,0,2,10,0,0,2,0,0,0,2,10,0,0,2,0,0,0,2,10,67,0,14,0,0,0,2,3,74,0,14,0,0,0,2,3,20.98
0,4,0,0,364,0,0,0,4,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,28,0,0,142,0,0,0,4,0,0,0,-1,-1,1,0,-1,100.15
0,0,0,20,33,0,0,0,7,0,0,1,33,0,0,0,12,0,0,20,33,0,0,0,7,0,0,20,33,0,0,0,7,2,2,22,33,0,0,0,6,26.23
0,0,0,10,0,0,0,1,10,0,0,1,75,0,0,0,12,0,0,4,0,0,0,1,10,0,0,10,0,0,0,1,10,24,1,15,0,0,0,1,4,50.15
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,3,0,2,51,0,0,0,1,0,0,0,-1,-1,1,0,-1,50.0
1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,24,2,23,36,0,0,0,2,25.0
0,0,0,8,48,0,0,0,7,6,0,10,35,0,0,0,1,1,0,8,48,0,0,0,4,1,0,8,48,0,0,0,4,13,1,16,34,0,0,0,4,26.23
0,0,0,2,0,0,0,2,7,0,2,0,168,0,0,0,20,0,0,2,0,0,0,2,7,0,0,2,0,0,0,2,7,6,0,14,0,0,0,3,7,53.45
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,32,2,6,35,0,0,0,6,52.45
0,0,0,0,-1,-1,1,0,-1,0,0,1,45,0,0,0,19,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,30,0,23,44,0,0,0,3,50.0
0,1,0,9,37,0,0,0,85,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,1,0,9,37,0,0,0,85,29,2,28,35,0,0,0,21,209.8
0,14,0,199,0,0,0,4,9,0,0,174,0,0,0,4,10,14,0,199,0,0,0,4,9,14,0,199,0,0,0,4,9,42,0,206,0,0,0,4,7,50.0
0,0,0,0,-1,-1,1,0,-1,0,0,1,60,0,0,0,0,0,0,6,35,0,0,0,7,0,0,6,35,0,0,0,7,6,1,18,35,0,0,0,4,26.73
0,0,0,0,-1,-1,1,0,-1,0,0,1,0,0,0,1,10,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,33,2,18,33,0,0,0,3,26.23
0,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,28,2,31,0,0,0,1,2,24,1,18,0,0,0,1,3,30.0
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,92,0,13,34,0,0,0,10,50.0
0,0,0,0,-1,-1,1,0,-1,3,0,3,0,0,0,3,3,0,0,1,81,0,0,0,12,0,0,1,81,0,0,0,12,19,0,8,39,0,0,0,1,26.23
0,25,0,25,35,0,0,0,10,25,0,25,35,0,0,0,10,25,0,25,35,0,0,0,10,25,0,25,35,0,0,0,10,27,0,25,35,0,0,0,9,52.45
0,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,3,0,0,0,1,10,0,0,3,0,0,0,1,10,36,1,13,0,0,0,1,1,26.73
0,0,2,0,148,0,0,0,4,0,1,0,148,0,0,0,3,0,2,0,148,0,0,0,4,0,2,0,148,0,0,0,4,14,2,31,34,0,0,0,4,53.45
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,21,1,17,39,0,0,0,12,104.9
0,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,7,1,23,0,0,0,1,2,21.38
0,21,0,16,0,0,0,2,4,0,0,3,0,0,0,2,6,107,0,21,0,0,0,2,4,18,2,42,0,0,0,2,3,272,0,40,0,0,0,2,6,50.0
0,0,0,3,0,0,0,3,10,0,2,0,143,0,0,0,4,1,1,3,0,0,0,3,6,1,1,3,0,0,0,3,6,17,2,20,0,0,0,4,1,26.23
0,0,0,0,-1,-1,1,0,-1,5,0,0,232,0,0,0,9,0,0,0,-1,-1,1,0,-1,5467,129,1253,0,0,0,19,1,28,26,50,33,0,0,0,3,24.94
0,0,0,3,0,0,0,1,10,0,0,2,1,0,0,0,10,0,0,3,0,0,0,1,10,0,0,3,0,0,0,1,10,4,0,4,0,0,0,1,5,26.73
0,8,0,40,0,0,0,1,8,12,0,32,0,0,0,1,7,31,0,61,0,0,0,1,8,31,0,70,0,0,0,1,8,31,0,70,0,0,0,1,8,48.15
0,0,0,128,0,0,0,4,10,0,0,50,0,0,0,3,9,0,0,128,0,0,0,4,10,0,0,128,0,0,0,4,10,9,1,135,0,0,0,4,9,52.45
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,9,0,13,37,0,0,0,32,200.0
0,0,0,0,-1,-1,1,0,-1,11,2,14,34,0,0,0,3,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,1,0,11,1,0,0,0,2,23.52
0,0,0,0,-1,-1,1,0,-1,14,0,0,180,0,0,0,37,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,37,2,42,33,0,0,0,78,524.5
0,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,3,0,7,0,0,0,1,2,52.45
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,1,0,6,44,0,0,0,0,26.23
0,0,0,1,35,0,0,0,6,0,0,1,35,0,0,0,6,0,0,1,35,0,0,0,6,0,0,1,35,0,0,0,6,14,0,12,35,0,0,0,0,34.62
0,0,0,1,0,0,0,1,12,0,0,1,0,0,0,1,12,0,0,1,0,0,0,1,12,0,0,1,0,0,0,1,12,29,3,7,0,0,0,1,4,26.23
0,24,0,61,0,0,0,1,9,0,0,43,0,0,0,1,9,45,0,71,0,0,0,1,9,45,0,71,0,0,0,1,9,55,0,78,0,0,0,1,7,20.98
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,1,0,0,321,0,0,0,8,1,0,0,321,0,0,0,8,96,2,25,42,0,0,0,3,24.94
0,42,0,6,37,0,0,0,18,2,0,2,57,0,0,0,28,0,0,1,37,0,0,0,8,10508,399,2888,0,0,0,50,6,191,1,28,37,0,0,0,16,109.92
0,16,0,29,33,0,0,0,13,13,0,21,33,0,0,0,13,18,0,30,33,0,0,0,13,18,0,30,33,0,0,0,13,26,0,37,33,0,0,0,15,500.0
0,9,0,1,78,0,0,0,5,0,0,0,-1,-1,1,0,-1,6,0,0,213,0,0,0,9,5754,176,1731,0,0,0,28,2,34,0,47,36,0,0,0,4,40.28
0,0,0,12,0,0,0,2,11,0,0,14,0,0,0,2,10,0,0,15,0,0,0,2,10,0,0,15,0,0,0,2,10,45,7,41,0,0,0,2,4,104.9
0,25,0,6,0,0,0,5,4,23,0,5,0,0,0,5,4,25,0,6,0,0,0,5,4,25,0,6,0,0,0,5,4,57,3,40,0,0,0,5,2,42.76
0,0,0,40,0,0,0,2,11,3,0,40,0,0,0,2,11,5,0,40,0,0,0,2,11,5,0,40,0,0,0,2,11,26,0,65,0,0,0,2,7,73.43
0,0,0,7,0,0,0,3,11,60,0,11,0,0,0,3,8,62,0,11,0,0,0,3,8,62,0,11,0,0,0,3,8,104,0,55,0,0,0,4,9,41.96
0,17,0,49,38,0,0,0,11,63,0,70,0,0,0,1,22,51,0,123,36,0,0,0,15,135,0,123,36,0,0,0,16,158,1,133,36,0,0,0,18,2000.0
0,1,0,2,36,0,0,0,2,0,0,2,36,0,0,0,2,1,0,2,36,0,0,0,2,1,0,2,36,0,0,0,2,22,1,27,36,0,0,0,3,26.23
0,0,0,14,0,0,0,1,11,0,0,9,0,0,0,2,10,0,0,14,0,0,0,4,10,47,1,32,0,0,0,4,15,59,0,56,0,0,0,4,23,250.35
0,0,0,8,0,0,0,1,21,7,0,4,0,0,0,1,59,0,0,8,0,0,0,1,21,0,0,8,0,0,0,1,21,49,2,57,0,0,0,1,44,320.7
0,0,0,19,1,0,0,0,8,0,0,0,-1,-1,1,0,-1,0,0,19,1,0,0,0,8,0,0,19,1,0,0,0,8,16,0,36,1,0,0,0,1,21.38
1,0,0,1,0,0,0,1,10,0,0,2,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,5,0,0,0,1,22,104.9
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,27,4,39,0,0,0,3,5,100.0
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,104.9
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,10,0,21,35,0,0,0,15,53.45
0,2,0,17,0,0,0,1,12,0,0,1,0,0,0,1,10,13,0,17,0,0,0,1,12,13,0,17,0,0,0,1,12,49,3,39,0,0,0,1,21,209.8
0,2,0,0,136,0,0,0,23,70,15,22,42,0,0,0,12,25,11,0,297,0,0,0,10,2366,85,523,0,0,0,11,24,121,18,60,37,0,0,0,12,325.39
0,11,0,37,53,0,0,0,6,11,0,37,53,0,0,0,6,11,0,37,53,0,0,0,6,11,0,37,53,0,0,0,6,13,0,43,37,0,0,0,5,26.23
0,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,7,2,17,0,0,0,1,9,104.9
0,0,0,41,0,1,0,1,12,5,0,44,0,1,0,1,13,5,0,45,0,1,0,1,13,5,0,45,0,1,0,1,13,23,2,51,0,1,0,1,18,1000.0
0,0,0,9,0,0,0,1,5,3,0,7,36,0,0,0,14,6,0,6,0,0,0,1,4,6,0,6,0,0,0,1,4,38,4,48,0,0,0,1,4,52.45
0,3,0,0,131,0,0,0,8,3,0,0,131,0,0,0,8,3,0,0,131,0,0,0,8,3,0,0,131,0,0,0,8,28,1,41,0,0,0,1,8,31.47
0,28,0,52,0,0,0,13,5,16,2,10,36,0,0,0,13,0,0,23,0,0,0,5,7,0,0,23,0,0,0,5,7,50,0,109,0,0,0,15,9,280.0
0,2,0,1,0,0,0,1,10,5,0,7,0,0,0,1,11,0,0,9,0,0,0,1,8,0,0,9,0,0,0,1,8,26,2,17,0,0,0,1,3,26.73
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,17,1,33,34,0,0,0,11,104.9
0,2,0,28,38,0,0,0,8,0,0,0,-1,-1,1,0,-1,10,0,59,38,0,0,0,9,10,0,59,38,0,0,0,9,28,0,66,33,0,0,0,9,106.9
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,3,1,9,33,0,0,0,4,20.98
0,0,0,1,0,0,0,1,5,0,0,1,0,0,0,1,5,0,0,1,0,0,0,1,5,0,0,1,0,0,0,1,5,32,7,2,0,0,0,1,3,26.73
0,7,0,12,33,0,0,0,10,7,0,19,33,0,0,0,10,25,0,19,33,0,0,0,10,25,0,19,33,0,0,0,10,35,0,33,33,0,0,0,9,49.97
0,20,0,12,1,0,0,0,10,26,0,15,1,0,0,0,10,9,0,9,34,0,0,0,11,641,1,194,0,0,0,1,1,26,0,9,34,0,0,0,10,28.2
0,0,0,17,35,0,0,0,16,0,0,15,35,0,0,0,18,0,0,28,35,0,0,0,19,0,0,28,35,0,0,0,19,61,0,78,1,0,0,0,34,629.4
0,3,0,5,0,0,0,2,5,0,0,2,0,0,0,2,6,0,0,2,0,0,0,2,6,3,0,5,0,0,0,2,5,23,0,28,0,0,0,2,2,26.23
0,9,0,1,47,0,0,0,8,9,0,6,47,0,0,0,8,9,0,6,47,0,0,0,8,9,0,6,47,0,0,0,8,71,1,49,34,0,0,0,1,26.23
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,3818,126,1084,0,0,0,23,3,2,0,0,247,0,0,0,9,49.95
0,0,0,0,-1,-1,1,0,-1,51,1,21,0,0,0,4,9,0,0,4,0,0,0,4,10,0,0,4,0,0,0,4,10,3,0,7,0,0,0,4,13,200.0
1,0,0,4,0,0,0,3,7,0,0,4,0,0,0,3,7,0,0,4,0,0,0,3,7,0,0,4,0,0,0,3,7,11,0,24,0,0,0,3,3,25.0
0,25,0,1,0,0,0,1,4,7,0,6,0,0,0,1,3,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,7,0,1,0,0,0,1,0,26.73
0,0,0,6,1,0,0,0,6,0,0,4,1,0,0,0,6,2,0,6,1,0,0,0,5,2,0,6,1,0,0,0,5,11,3,34,1,0,0,0,1,26.23
0,0,0,0,-1,-1,1,0,-1,0,0,3,39,0,0,0,2,0,0,3,39,0,0,0,2,0,0,3,39,0,0,0,2,7,4,9,39,0,0,0,6,60.1
0,1,0,1,0,0,0,1,10,3,0,1,0,0,0,1,10,3,0,1,0,0,0,1,10,3,0,1,0,0,0,1,10,33,2,21,0,0,0,2,0,26.23
0,18,0,1,37,0,0,0,5,0,0,12,0,0,0,11,6,107,0,111,0,0,0,10,6,107,0,111,0,0,0,10,6,126,0,147,0,0,0,11,4,20.0
0,0,0,2,51,0,0,0,9,0,0,0,-1,-1,1,0,-1,21,0,7,0,0,0,3,6,21,0,7,0,0,0,3,6,53,0,65,0,0,0,3,1,21.38
0,0,0,9,0,0,0,7,20,3,0,5,0,0,0,5,25,0,0,9,0,0,0,7,20,0,0,9,0,0,0,7,20,7,1,13,0,0,0,7,23,213.8
0,0,0,0,-1,-1,1,0,-1,8,0,0,138,0,0,0,7,9,0,0,138,0,0,0,6,9,0,0,138,0,0,0,6,41,0,31,34,0,0,0,1,26.23
0,0,0,1,0,0,0,1,5,0,0,1,0,0,0,1,5,0,0,1,0,0,0,1,5,0,0,1,0,0,0,1,5,20,1,59,0,0,0,1,13,52.45
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,10,0,8,41,0,0,0,9,52.45
0,0,0,0,-1,-1,1,0,-1,1,0,1,0,0,0,1,7,13,0,1,0,0,0,1,2,13,0,1,0,0,0,1,2,17,0,3,0,0,0,1,3,80.0
0,0,0,0,-1,-1,1,0,-1,4,0,2,41,0,0,0,5,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,1,1,1,39,0,0,0,4,50.0
0,10,0,22,0,0,0,1,11,0,0,0,-1,-1,1,0,-1,10,0,22,0,0,0,1,11,10,0,22,0,0,0,1,11,10,0,22,0,0,0,1,11,30.0
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,1,0,0,258,0,0,0,5,1,0,0,258,0,0,0,5,14,0,18,37,0,0,0,3,52.45
0,0,0,31,0,1,0,1,3,1,0,8,0,1,0,8,7,0,0,3,0,1,0,3,7,0,0,86,0,1,0,3,4,55,21,111,0,1,0,3,6,121.0
0,0,1,0,142,0,0,0,10,0,0,1,47,0,0,0,25,0,3,13,43,0,0,0,6,0,3,13,43,0,0,0,6,24,4,22,36,0,0,0,3,53.45
0,64,0,112,0,0,0,7,5,8,0,3,0,0,0,1,2,0,0,112,0,0,0,7,6,73,0,112,0,0,0,7,5,89,0,132,0,0,0,8,3,20.98
0,0,0,1,0,0,0,1,18,0,0,1,0,0,0,1,18,0,0,1,0,0,0,1,18,0,0,1,0,0,0,1,18,50,2,33,0,0,0,1,13,100.05
0,0,0,4,51,0,0,0,3,3,1,0,128,0,0,0,9,0,0,0,-1,-1,1,0,-1,0,0,4,51,0,0,0,3,10,12,5,51,0,0,0,10,160.35
0,0,0,2,0,0,0,2,13,4,0,3,0,0,0,2,3,4,0,5,0,0,0,2,3,40,4,12,0,0,0,2,8,30,0,55,0,0,0,3,8,99.97
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,1,0,5,49,0,0,0,5,50.05
0,0,0,38,35,0,0,0,14,0,0,38,35,0,0,0,14,6,0,38,35,0,0,0,14,6,0,38,35,0,0,0,14,6,0,39,34,0,0,0,14,75.0
0,1,0,1,1,0,0,0,6,0,0,1,1,0,0,0,10,3,0,2,1,0,0,0,6,3,0,2,1,0,0,0,6,7,0,31,0,0,0,2,1,26.23
0,0,0,29,0,0,0,4,9,29,0,10,1,0,0,0,8,44,0,31,0,0,0,4,8,544,19,231,0,0,0,8,1,110,2,68,0,0,0,5,1,25.99
0,0,0,2,0,0,0,2,11,0,0,2,0,0,0,2,11,0,0,2,0,0,0,2,11,0,0,2,0,0,0,2,11,2,2,3,0,0,0,2,8,52.45
