status,card_good,card_bad,card_gray,card_delta_days,card_is_quick,card_is_new,card_today_count,card_amount_deviation,ip_good,ip_bad,ip_gray,ip_delta_days,ip_is_quick,ip_is_new,ip_today_count,ip_amount_deviation,address_good,address_bad,address_gray,address_delta_days,address_is_quick,address_is_new,address_today_count,address_amount_deviation,email_good,email_bad,email_gray,email_delta_days,email_is_quick,email_is_new,email_today_count,email_amount_deviation,phone_good,phone_bad,phone_gray,phone_delta_days,phone_is_quick,phone_is_new,phone_today_count,phone_amount_deviation,amount
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,26.23
0,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,3,0,1,0,0,0,1,10,45.0
0,0,0,17,1,0,0,0,16,1,0,1,62,0,0,0,4,2,0,17,1,0,0,0,16,2,0,17,1,0,0,0,16,10,2,1,1,0,0,0,19,117.61
0,15,0,33,0,0,0,4,9,2,0,70,0,0,0,3,10,0,0,4,0,0,0,4,9,31,0,208,0,0,0,4,9,51,2,219,0,0,0,4,11,280.0
0,0,0,5,1,0,0,0,10,0,0,7,1,0,0,0,11,0,0,7,1,0,0,0,11,0,0,7,1,0,0,0,11,23,0,40,1,0,0,0,2,26.23
0,19,0,4,60,0,0,0,7,0,0,1,0,0,0,1,10,31,0,5,46,0,0,0,8,39,0,14,0,0,0,1,8,40,3,34,0,0,0,3,9,50.35
0,1,0,0,371,0,0,0,9,1,0,0,371,0,0,0,9,1,0,0,371,0,0,0,9,2,0,1,74,0,0,0,2,11,0,9,37,0,0,0,3,49.97
0,0,0,19,35,0,0,0,9,8,0,19,35,0,0,0,8,0,0,19,35,0,0,0,9,0,0,19,35,0,0,0,9,0,0,28,35,0,0,0,9,30.4
0,0,0,0,-1,-1,1,0,-1,0,0,3,36,0,0,0,4,0,0,5,36,0,0,0,4,0,0,5,36,0,0,0,4,27,0,15,36,0,0,0,2,20.98
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,76,6,33,0,0,0,2,15,200.0
0,25,0,2,0,0,0,1,15,11,0,1,1,0,0,0,15,0,0,2,0,0,0,1,20,20,0,2,0,0,0,1,16,98,1,41,0,0,0,3,7,100.05
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,12,0,16,1,0,0,0,102,472.05
0,0,0,0,-1,-1,1,0,-1,2,0,2,52,0,0,0,0,0,0,11,35,0,0,0,14,2,0,11,35,0,0,0,12,9,0,13,0,0,0,1,10,52.45
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,65,0,20,36,0,0,0,3,23.08
0,33,0,33,35,0,0,0,8,0,0,0,-1,-1,1,0,-1,47,0,34,35,0,0,0,8,47,0,34,35,0,0,0,8,52,0,41,35,0,0,0,8,52.45
0,10,0,2,40,0,0,0,12,0,0,0,-1,-1,1,0,-1,10,0,2,40,0,0,0,12,10,0,2,40,0,0,0,12,2,0,2,76,0,0,0,22,99.95
0,0,0,11,43,0,0,0,6,0,0,0,-1,-1,1,0,-1,0,0,11,43,0,0,0,6,0,0,11,43,0,0,0,6,3,0,19,1,0,0,0,5,26.23
0,0,0,28,0,0,0,1,10,0,0,29,0,0,0,1,10,9,0,34,0,0,0,1,9,9,0,34,0,0,0,1,9,30,1,51,0,0,0,1,4,25.99
0,0,0,0,-1,-1,1,0,-1,2,0,0,236,0,0,0,0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,26,1,15,39,0,0,0,5,52.45
0,2,0,25,0,0,0,1,9,33,0,24,0,0,0,1,5,37,0,26,0,0,0,1,5,47,18,28,0,0,0,3,6,55,2,55,0,0,0,1,5,100.1
0,0,0,10,47,0,0,0,1,34,0,48,39,0,0,0,3,42,0,50,39,0,0,0,3,42,0,50,39,0,0,0,3,83,0,94,0,0,0,6,3,26.73
0,0,0,5,0,0,0,2,4,0,0,5,0,0,0,2,4,0,0,5,0,0,0,2,4,0,0,5,0,0,0,2,4,139,3,47,0,0,0,2,0,26.23
0,0,0,0,-1,-1,1,0,-1,1,0,0,160,0,0,0,92,14,0,1,40,0,0,0,20,14,0,1,40,0,0,0,20,57,1,23,0,0,0,2,16,230.78
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,25,1,3,52,0,0,0,7,36,0,0,132,0,0,0,30,54.99
0,0,0,0,-1,-1,1,0,-1,4,0,0,130,0,0,0,50,0,0,0,-1,-1,1,0,-1,16,0,2,70,0,0,0,7,47,1,20,34,0,0,0,11,200.0
0,8,0,3,0,0,0,1,9,8,0,3,0,0,0,1,9,8,0,3,0,0,0,1,9,8,0,3,0,0,0,1,9,60,0,32,0,0,0,1,8,314.7
1,0,0,2,0,0,0,2,2,4,0,9,1,0,0,0,2,2,0,44,0,0,0,2,4,2,0,44,0,0,0,2,4,29,15,55,0,0,0,4,2,21.38
0,0,0,5,38,0,0,0,5,0,0,0,-1,-1,1,0,-1,0,0,5,38,0,0,0,5,0,0,5,38,0,0,0,5,21,0,18,0,0,0,1,4,20.98
0,0,0,5,0,0,0,1,12,0,0,0,-1,-1,1,0,-1,2,0,3,0,0,0,1,6,359,15,120,0,0,0,5,40,121,0,89,0,0,0,1,43,500.1
0,0,0,0,-1,-1,1,0,-1,5,0,0,208,0,0,0,16,1,0,0,365,0,0,0,30,1,0,0,365,0,0,0,30,123,3,2,70,0,0,0,17,106.9
0,0,0,2,0,0,0,2,17,0,0,1,0,0,0,1,17,0,0,2,0,0,0,2,17,0,0,2,0,0,0,2,17,5,0,3,0,0,0,2,7,31.5
0,11,0,11,0,0,0,1,9,17,0,11,0,0,0,1,6,17,0,10,52,0,0,0,6,40,0,18,35,0,0,0,5,46,3,17,0,0,0,1,5,25.98
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,445,27,100,0,0,0,1,2,27,0,1,61,0,0,0,3,31.98
0,0,0,5,0,0,0,1,9,2,0,2,46,0,0,0,19,0,0,5,0,0,0,1,9,0,0,5,0,0,0,1,9,44,2,73,0,0,0,4,6,52.45
1,0,0,0,-1,-1,1,0,-1,4,1,3,59,0,0,0,123,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,34,1,2,77,0,0,0,47,500.0
0,0,0,9,40,0,0,0,15,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,81,11,13,35,0,0,0,5,20,0,10,40,0,0,0,6,50.1
0,0,0,3,0,0,0,3,13,70,15,28,0,0,0,6,7,25,11,3,0,0,0,3,6,209,16,36,0,0,0,2,8,121,18,66,0,0,0,6,7,200.2
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,9,0,0,134,0,0,0,6,0,0,0,-1,-1,1,0,-1,25.0
0,1,0,5,41,0,0,0,14,1,0,5,41,0,0,0,14,1,0,5,41,0,0,0,14,1,0,5,41,0,0,0,14,1,0,5,41,0,0,0,14,314.7
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,104.9
0,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,2257,105,892,0,0,0,21,2,34,5,67,0,0,0,1,2,24.91
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,49,0,26,40,0,0,0,1,20.98
0,0,0,1,38,0,0,0,1,0,0,13,0,0,0,1,4,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,20.0
0,11,0,32,1,0,0,0,15,0,0,32,1,0,0,0,15,17,0,32,1,0,0,0,16,17,0,32,1,0,0,0,16,78,0,48,1,0,0,0,9,106.9
0,0,0,0,-1,-1,1,0,-1,0,0,1,1,0,0,0,4,9,0,1,1,0,0,0,6,9,0,1,1,0,0,0,6,25,1,27,1,0,0,0,3,21.38
0,0,0,17,35,0,0,0,9,11,0,3,37,0,0,0,2,0,0,17,35,0,0,0,9,0,0,17,35,0,0,0,9,57,10,30,34,0,0,0,1,20.98
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,2964,121,790,0,0,0,13,8,27,2,31,35,0,0,0,6,150.15
0,4,0,34,0,1,0,2,9,7,0,15,0,1,0,2,7,18,0,39,0,1,0,2,7,18,0,39,0,1,0,2,7,60,2,66,0,1,0,2,4,26.23
0,0,0,36,0,0,0,5,4,0,0,0,-1,-1,1,0,-1,19,0,36,0,0,0,5,6,19,0,36,0,0,0,5,6,33,0,59,0,0,0,5,6,53.45
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,33,0,11,37,0,0,0,27,104.9
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,9,0,2,50,0,0,0,18,49.97
0,0,0,5,0,0,0,2,10,0,1,0,84,0,0,0,28,0,0,5,43,0,0,0,10,31,0,36,35,0,0,0,7,11,3,18,0,0,0,2,10,60.0
0,0,0,0,-1,-1,1,0,-1,6,0,7,0,0,0,1,5,4,0,6,0,0,0,1,4,4,0,6,0,0,0,1,4,53,8,60,0,0,0,2,2,45.11
0,0,0,1,41,0,0,0,19,0,0,2,41,0,0,0,20,0,0,2,41,0,0,0,20,0,0,2,41,0,0,0,20,102,0,7,0,0,0,2,8,53.45
0,3,0,3,1,0,0,0,7,0,0,0,-1,-1,1,0,-1,0,0,1,1,0,0,0,10,2,0,2,1,0,0,0,2,0,0,1,1,0,0,0,10,25.0
0,0,0,4,35,0,0,0,4,0,1,10,35,0,0,0,6,0,0,10,35,0,0,0,6,0,0,10,35,0,0,0,6,19,2,10,35,0,0,0,9,52.45
0,0,0,1,1,0,0,0,10,0,0,10,1,0,0,0,8,0,0,11,1,0,0,0,8,0,0,11,1,0,0,0,8,6,1,29,1,0,0,0,6,52.45
0,2,0,5,50,0,0,0,8,0,0,4,50,0,0,0,8,2,0,5,50,0,0,0,8,2,0,5,50,0,0,0,8,167,4,25,34,0,0,0,2,26.23
0,0,0,32,1,0,0,0,10,0,1,31,1,0,0,0,10,0,0,32,1,0,0,0,10,0,0,32,1,0,0,0,10,4,0,36,1,0,0,0,6,42.76
0,10,0,2,73,0,0,0,13,15,0,6,35,0,0,0,10,11,0,2,73,0,0,0,14,342,9,95,0,0,0,2,29,73,35,21,34,0,0,0,21,1100.45
0,12,0,23,0,0,0,2,4,0,0,2,0,0,0,2,10,0,0,7,0,0,0,2,9,12,0,84,0,0,0,2,3,41,3,120,0,0,0,2,4,26.23
0,0,0,2,0,0,0,2,10,0,0,2,0,0,0,2,10,0,0,2,0,0,0,2,10,0,0,2,0,0,0,2,10,43,2,69,0,0,0,3,3,24.97
0,0,0,14,1,0,0,0,8,2,0,2,64,0,0,0,5,0,0,15,1,0,0,0,8,13,0,15,1,0,0,0,7,35,1,37,1,0,0,0,2,26.73
0,0,0,0,-1,-1,1,0,-1,2,0,2,39,0,0,0,5,0,0,0,-1,-1,1,0,-1,3,1,0,134,0,0,0,21,58,1,32,1,0,0,0,6,50.0
0,0,0,38,36,0,0,0,8,2,0,2,48,0,0,0,1,3,0,38,36,0,0,0,8,3,0,38,36,0,0,0,8,22,1,50,35,0,0,0,7,31.47
0,0,0,2,0,0,0,1,10,0,0,5,0,0,0,1,6,0,0,5,0,0,0,1,6,0,0,5,0,0,0,1,6,0,0,5,0,0,0,1,6,53.45
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,36,1,9,0,0,0,1,2,25.0
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,5,0,36,1,0,0,0,47,1074.18
0,0,0,0,-1,-1,1,0,-1,4,0,14,39,0,0,0,2,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,33,16,17,37,0,0,0,1,20.98
0,0,0,4,57,0,0,0,2,0,0,4,57,0,0,0,2,0,0,4,57,0,0,0,2,0,0,4,57,0,0,0,2,6,0,8,46,0,0,0,5,50.1
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,18,0,16,34,0,0,0,1,19,0,5,38,0,0,0,8,49.92
0,0,0,8,0,0,0,3,10,3,0,4,0,0,0,1,1,0,0,11,0,0,0,3,10,0,0,11,0,0,0,3,10,44,1,23,0,0,0,7,2,25.0
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,37,1,6,46,0,0,0,7,250.0
0,0,1,1,66,0,0,0,10,0,0,1,66,0,0,0,15,0,1,1,66,0,0,0,10,0,1,1,66,0,0,0,10,29,1,4,63,0,0,0,4,41.96
0,3,0,0,130,0,0,0,12,0,0,0,-1,-1,1,0,-1,3,0,0,130,0,0,0,12,6805,237,2086,0,0,0,46,22,18,0,1,57,0,0,0,21,300.35
0,0,0,16,0,0,0,1,14,0,0,2,0,0,0,1,13,0,0,16,0,0,0,1,14,0,0,16,0,0,0,1,14,67,6,40,0,0,0,1,4,104.9
0,0,0,1,1,0,0,0,7,0,0,1,1,0,0,0,7,0,0,1,1,0,0,0,7,0,0,1,1,0,0,0,7,4,0,81,1,0,0,0,3,99.98
0,1,0,4,0,0,0,4,11,1,0,11,0,0,0,4,9,1,0,11,0,0,0,4,9,1,0,11,0,0,0,4,9,1,0,11,0,0,0,4,9,157.35
0,0,0,3,0,0,0,2,10,0,0,3,0,0,0,2,10,0,0,3,0,0,0,2,10,0,0,3,0,0,0,2,10,21,0,39,0,0,0,2,2,26.73
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,19,2,2,66,0,0,0,2,21,2,30,36,0,0,0,3,25.99
0,0,0,15,0,0,0,4,10,1,0,16,0,0,0,4,8,0,0,23,0,0,0,4,9,0,0,23,0,0,0,4,9,67,5,66,0,0,0,4,4,26.23
0,0,0,6,0,0,0,2,11,0,0,6,0,0,0,2,11,0,0,6,0,0,0,2,11,0,0,6,0,0,0,2,11,12,0,17,0,0,0,2,5,40.0
0,0,0,2,0,0,0,1,20,11,0,1,60,0,0,0,13,15,0,22,0,0,0,1,7,15,0,22,0,0,0,1,7,28,1,50,0,0,0,1,9,115.39
0,0,0,6,49,0,0,0,10,0,0,0,-1,-1,1,0,-1,0,0,6,49,0,0,0,10,0,0,6,49,0,0,0,10,32,2,83,35,0,0,0,3,213.8
0,0,0,9,35,0,0,0,5,0,0,0,-1,-1,1,0,-1,0,0,15,35,0,0,0,5,0,0,15,35,0,0,0,5,44,1,56,34,0,0,0,7,44.06
0,7,0,56,0,1,0,2,5,0,0,3,0,1,0,1,5,0,0,14,0,1,0,2,4,0,0,14,0,1,0,2,4,265,1,144,0,1,0,3,4,30.0
0,0,0,25,42,0,0,0,4,0,0,0,-1,-1,1,0,-1,18,0,86,0,0,0,1,7,18,0,86,0,0,0,1,7,30,0,101,0,0,0,1,6,60.0
0,0,0,15,37,0,0,0,12,0,0,14,37,0,0,0,12,1,0,15,37,0,0,0,11,1,0,15,37,0,0,0,11,1,0,15,37,0,0,0,11,57.7
0,0,0,1,0,0,0,1,10,11,0,12,52,0,0,0,5,0,0,5,0,0,0,1,11,0,0,5,0,0,0,1,11,56,4,62,0,0,0,1,1,26.73
0,36,0,18,0,0,0,1,6,5,0,1,60,0,0,0,12,36,0,18,0,0,0,1,6,158,7,66,0,0,0,1,2,77,0,48,0,0,0,1,7,55.05
0,0,0,1,49,0,0,0,30,14,0,3,41,0,0,0,28,0,0,1,49,0,0,0,30,11340,376,3630,0,0,0,55,7,111,2,8,0,0,0,1,26,149.99
0,0,0,14,34,0,0,0,4,0,0,0,-1,-1,1,0,-1,92,0,19,34,0,0,0,4,692,25,208,0,0,0,4,0,0,0,14,34,0,0,0,4,22.0
0,0,0,2,0,0,0,2,1,2,0,1,40,0,0,0,3,0,0,2,0,0,0,2,1,115,6,127,0,0,0,4,1,9,0,4,0,0,0,2,0,22.0
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,67,1,26,1,0,0,0,4,50.2
0,0,0,10,0,0,0,1,2,0,0,11,34,0,0,0,5,0,0,1,0,0,0,1,19,233,17,71,0,0,0,1,6,53,8,61,0,0,0,3,9,200.2
0,1,0,5,43,0,0,0,10,0,0,0,-1,-1,1,0,-1,2,0,5,43,0,0,0,10,2,0,5,43,0,0,0,10,41,0,23,0,0,0,1,0,52.45
0,0,0,3,43,0,0,0,31,6,1,2,53,0,0,0,13,12,0,15,38,0,0,0,17,12,0,15,38,0,0,0,17,25,0,30,36,0,0,0,11,200.0
0,0,0,3,0,0,0,3,10,2,0,2,0,0,0,2,13,3,0,8,0,0,0,2,3,1170,42,475,0,0,0,9,5,76,0,85,0,0,0,5,4,53.45
0,42,0,20,1,0,0,0,9,0,0,0,-1,-1,1,0,-1,65,0,20,1,0,0,0,8,216,0,20,1,0,0,0,6,65,0,20,1,0,0,0,8,13.04
0,0,0,4,35,0,0,0,10,2,0,1,59,0,0,0,3,0,0,4,35,0,0,0,10,0,0,4,35,0,0,0,10,34,0,44,34,0,0,0,2,20.98
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,30,37,0,0,0,5,17,0,32,37,0,0,0,2,5,0,61,0,0,0,2,3,21.74
0,0,0,8,37,0,0,0,39,0,0,1,0,0,0,1,29,0,0,35,0,0,0,1,15,0,0,35,0,0,0,1,15,0,0,35,0,0,0,1,15,150.19
1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,5467,129,1265,0,0,0,18,1,17,0,22,35,0,0,0,4,25.0
0,0,0,0,-1,-1,1,0,-1,4,0,0,243,0,0,0,3,0,0,0,-1,-1,1,0,-1,17,0,0,186,0,0,0,16,56,1,38,0,1,0,3,15,102.4
0,0,0,3,40,0,0,0,4,0,0,0,-1,-1,1,0,-1,0,0,6,36,0,0,0,4,0,0,6,36,0,0,0,4,22,13,98,35,0,0,0,1,26.23
0,3,0,18,34,0,0,0,23,1,0,17,34,0,0,0,24,0,0,18,34,0,0,0,24,2,0,18,34,0,0,0,23,13,0,20,34,0,0,0,31,799.61
0,0,0,1,0,0,0,1,10,18,0,5,0,0,0,2,9,0,0,1,0,0,0,1,10,0,0,1,0,0,0,1,10,24,2,3,0,0,0,1,4,52.45
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,16,0,1,40,0,0,0,7,16,0,1,40,0,0,0,7,30,4,2,40,0,0,0,6,64.98
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,4,2,10,35,0,0,0,21,213.8
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,19,1,26,37,0,0,0,2,25.0
0,88,0,0,126,0,0,0,11,0,0,0,-1,-1,1,0,-1,87,0,0,126,0,0,0,11,88,0,0,126,0,0,0,11,88,0,0,126,0,0,0,11,200.0
0,0,0,11,42,0,0,0,11,0,0,11,42,0,0,0,11,0,0,11,42,0,0,0,11,0,0,11,42,0,0,0,11,4,0,11,42,0,0,0,10,104.9
0,53,0,25,36,0,0,0,8,3,0,1,0,0,0,1,19,140,0,65,0,0,0,2,8,142,0,65,0,0,0,2,8,101,0,69,0,0,0,2,8,200.15
0,2,0,20,35,0,0,0,8,2,0,25,35,0,0,0,8,0,0,6,35,0,0,0,9,2,0,15,35,0,0,0,9,55,3,43,34,0,0,0,2,20.98
0,0,0,0,-1,-1,1,0,-1,0,0,5,35,0,0,0,6,2,0,6,35,0,0,0,7,2,0,6,35,0,0,0,7,13,3,10,34,0,0,0,5,26.23
0,0,0,0,-1,-1,1,0,-1,26,0,2,51,0,0,0,11,0,0,0,-1,-1,1,0,-1,8530,320,2263,0,1,0,57,28,18,0,11,47,0,0,0,39,400.35
0,0,0,8,35,0,0,0,8,0,0,7,38,0,0,0,7,62,0,10,35,0,0,0,9,63,0,10,35,0,0,0,8,67,1,19,0,0,0,1,7,25.99
0,0,0,24,34,0,0,0,17,0,0,5,35,0,0,0,19,0,0,24,34,0,0,0,17,0,0,24,34,0,0,0,17,16,0,29,34,0,0,0,12,209.8
0,0,0,1,67,0,0,0,41,1,0,0,144,0,0,0,5,0,0,1,67,0,0,0,41,0,0,1,67,0,0,0,41,51,0,88,0,0,0,4,15,104.9
0,0,0,25,0,0,0,1,7,0,0,32,0,0,0,4,6,0,0,36,0,0,0,4,7,0,0,36,0,0,0,4,7,2,4,39,0,0,0,4,2,26.23
0,24,0,6,36,0,0,0,8,1,0,0,370,0,0,0,58,24,0,6,36,0,0,0,8,192,15,55,0,0,0,1,16,48,0,24,36,0,0,0,17,300.0
0,1,0,33,35,0,0,0,8,0,0,0,-1,-1,1,0,-1,9,0,33,35,0,0,0,8,9,0,33,35,0,0,0,8,23,4,41,35,0,0,0,6,26.23
0,45,0,19,0,0,0,1,9,0,0,0,-1,-1,1,0,-1,45,0,19,0,0,0,1,9,322,3,62,0,0,0,2,5,51,0,22,0,0,0,1,9,109.99
0,0,0,5,1,0,0,0,10,0,0,3,1,0,0,0,10,0,0,5,1,0,0,0,10,0,0,5,1,0,0,0,10,9,0,5,1,0,0,0,5,26.23
0,0,0,6,0,0,0,1,1,12,0,0,127,0,0,0,2,3,0,6,0,0,0,1,1,3,0,6,0,0,0,1,1,66,7,15,0,0,0,1,2,20.98
0,1,0,1,63,0,0,0,14,0,0,0,-1,-1,1,0,-1,1,0,0,260,0,0,0,10,1,0,0,260,0,0,0,10,33,1,16,37,0,0,0,65,979.97
0,17,0,4,53,0,0,0,10,1,0,0,367,0,0,0,21,2,0,4,53,0,0,0,8,2,0,4,53,0,0,0,8,6,1,5,47,0,0,0,9,57.7
0,15,0,35,0,0,0,5,12,1,0,6,0,0,0,1,13,0,0,6,0,0,0,5,11,31,0,210,0,0,0,5,12,51,2,221,0,0,0,5,14,360.0
0,0,0,2,1,0,0,0,10,0,0,2,1,0,0,0,10,0,0,2,1,0,0,0,10,0,0,2,1,0,0,0,10,95,9,51,0,0,0,1,22,213.8
0,0,0,1,38,0,0,0,10,0,0,1,38,0,0,0,10,0,0,1,38,0,0,0,10,0,0,1,38,0,0,0,10,43,4,15,38,0,0,0,2,20.98
0,1,0,4,0,0,0,3,9,7,0,5,0,0,0,3,12,0,0,4,0,0,0,3,11,1,0,4,0,0,0,3,9,4,2,5,0,0,0,3,5,52.45
0,17,0,8,38,0,0,0,7,8,0,2,39,0,0,0,6,17,0,8,38,0,0,0,7,17,0,8,38,0,0,0,7,20,0,9,38,0,0,0,6,26.23
0,84,0,190,0,0,0,4,8,80,0,190,0,0,0,4,9,69,0,191,0,0,0,4,8,92,0,191,0,0,0,4,8,115,1,231,0,0,0,4,8,60.0
1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,6,1,2,36,0,0,0,6,50.0
0,10,0,9,46,0,0,0,16,0,0,0,-1,-1,1,0,-1,13,0,9,46,0,0,0,18,13,0,9,46,0,0,0,18,23,15,12,46,0,0,0,31,839.2
0,3,0,5,51,0,0,0,7,2,0,4,39,0,0,0,6,3,0,5,51,0,0,0,7,3,0,5,51,0,0,0,7,4,0,10,51,0,0,0,7,104.9
0,0,0,43,0,0,0,3,5,0,0,43,0,0,0,3,5,0,0,29,0,0,0,3,5,0,0,43,0,0,0,3,5,0,0,43,0,0,0,3,5,26.73
0,0,0,0,-1,-1,1,0,-1,10,0,4,36,0,0,0,4,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,9,3,9,45,0,0,0,2,20.0
0,0,0,0,-1,-1,1,0,-1,2,0,2,83,0,0,0,6,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,142,0,51,34,0,0,0,8,74.16
0,97,0,19,49,0,0,0,4,0,0,4,59,0,0,0,9,97,0,19,49,0,0,0,4,426,4,150,0,0,0,1,2,97,0,19,49,0,0,0,4,48.05
0,2,0,3,52,0,0,0,5,1,0,0,130,0,0,0,4,6,0,3,52,0,0,0,5,6,0,3,52,0,0,0,5,24,2,19,37,0,0,0,3,23.08
0,0,0,1,0,0,0,1,10,0,1,0,202,0,0,0,0,0,0,1,0,0,0,1,10,25,0,1,0,0,0,1,7,17,4,7,0,0,0,1,9,50.0
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,8,0,2,36,0,0,0,7,50.0
0,0,0,5,0,0,0,1,15,0,0,2,0,0,0,1,11,0,0,1,1,0,0,0,11,0,0,9,1,0,0,0,11,53,1,20,0,0,0,1,4,57.7
0,0,0,17,0,0,0,2,36,0,0,2,0,0,0,2,29,0,0,17,0,0,0,2,36,0,0,17,0,0,0,2,36,27,1,40,0,0,0,3,32,128.28
0,3,0,1,75,0,0,0,11,3,0,1,75,0,0,0,11,3,0,1,75,0,0,0,11,3,0,1,75,0,0,0,11,10,0,5,39,0,0,0,5,26.23
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,19,1,14,36,0,0,0,5,104.9
0,0,0,4,0,0,0,2,8,42,0,178,0,0,0,2,4,23,0,65,0,0,0,2,4,23,0,65,0,0,0,2,4,64,1,220,0,0,0,2,4,20.98
0,1,0,18,0,0,0,1,2,56,0,84,34,0,0,0,5,49,0,99,0,0,0,1,6,49,0,99,0,0,0,1,6,116,0,123,0,0,0,1,6,150.0
0,125,0,12,0,0,0,2,7,345,0,41,0,0,0,5,9,192,0,44,0,0,0,3,10,192,0,19,0,0,0,2,9,493,0,97,0,0,0,5,9,100.45
0,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,0,-1,217.39
0,0,0,0,-1,-1,1,0,-1,58,0,3,72,0,0,0,10,156,0,5,72,0,0,0,10,212,0,36,1,0,0,0,4,222,2,79,0,0,0,1,9,49.94
0,0,0,6,40,0,0,0,8,0,0,0,-1,-1,1,0,-1,0,0,5,40,0,0,0,9,0,0,5,40,0,0,0,9,193,0,169,0,0,0,4,9,26.23
